source_question_index,id,variant_index,variant_id,is_original,question,source,outcome,resolved_at,paraphrase_method
513,PFE,4,PFE::4,False,"Does PFE's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
514,PEG,0,PEG::0,True,"Will PEG's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,0,2025-11-25,original
514,PEG,1,PEG::1,False,"On {resolution_date}, will PEG's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,0,2025-11-25,stock_price
514,PEG,2,PEG::2,False,"Will PEG finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
514,PEG,3,PEG::3,False,"Comparing adjusted closing prices, is PEG's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,0,2025-11-25,stock_price
514,PEG,4,PEG::4,False,"Does PEG's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
515,O,0,O::0,True,"Will O's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,0,2025-11-25,original
515,O,1,O::1,False,"On {resolution_date}, will O's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,0,2025-11-25,stock_price
515,O,2,O::2,False,"Will O finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
515,O,3,O::3,False,"Comparing adjusted closing prices, is O's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,0,2025-11-25,stock_price
515,O,4,O::4,False,"Does O's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
516,NEE,0,NEE::0,True,"Will NEE's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
516,NEE,1,NEE::1,False,"On {resolution_date}, will NEE's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
516,NEE,2,NEE::2,False,"Will NEE finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
516,NEE,3,NEE::3,False,"Comparing adjusted closing prices, is NEE's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
516,NEE,4,NEE::4,False,"Does NEE's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
517,MU,0,MU::0,True,"Will MU's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
517,MU,1,MU::1,False,"On {resolution_date}, will MU's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
517,MU,2,MU::2,False,"Will MU finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
517,MU,3,MU::3,False,"Comparing adjusted closing prices, is MU's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
517,MU,4,MU::4,False,"Does MU's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
518,MRK,0,MRK::0,True,"Will MRK's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
518,MRK,1,MRK::1,False,"On {resolution_date}, will MRK's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
518,MRK,2,MRK::2,False,"Will MRK finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
518,MRK,3,MRK::3,False,"Comparing adjusted closing prices, is MRK's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
518,MRK,4,MRK::4,False,"Does MRK's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
519,MHK,0,MHK::0,True,"Will MHK's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,0,2025-11-25,original
519,MHK,1,MHK::1,False,"On {resolution_date}, will MHK's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,0,2025-11-25,stock_price
519,MHK,2,MHK::2,False,"Will MHK finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
519,MHK,3,MHK::3,False,"Comparing adjusted closing prices, is MHK's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,0,2025-11-25,stock_price
519,MHK,4,MHK::4,False,"Does MHK's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
520,MCD,0,MCD::0,True,"Will MCD's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
520,MCD,1,MCD::1,False,"On {resolution_date}, will MCD's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
520,MCD,2,MCD::2,False,"Will MCD finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
520,MCD,3,MCD::3,False,"Comparing adjusted closing prices, is MCD's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
520,MCD,4,MCD::4,False,"Does MCD's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
521,KMB,0,KMB::0,True,"Will KMB's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,0,2025-11-25,original
521,KMB,1,KMB::1,False,"On {resolution_date}, will KMB's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,0,2025-11-25,stock_price
521,KMB,2,KMB::2,False,"Will KMB finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
521,KMB,3,KMB::3,False,"Comparing adjusted closing prices, is KMB's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,0,2025-11-25,stock_price
521,KMB,4,KMB::4,False,"Does KMB's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,0,2025-11-25,stock_price
522,KHC,0,KHC::0,True,"Will KHC's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-11-25,original
522,KHC,1,KHC::1,False,"On {resolution_date}, will KHC's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-11-25,stock_price
522,KHC,2,KHC::2,False,"Will KHC finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
522,KHC,3,KHC::3,False,"Comparing adjusted closing prices, is KHC's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-11-25,stock_price
522,KHC,4,KHC::4,False,"Does KHC's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-11-25,stock_price
523,IHLIDXUSTPSOFTDEVE,0,IHLIDXUSTPSOFTDEVE::0,True,Will the number of US software development job postings on Indeed have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,1,2025-11-25,original
523,IHLIDXUSTPSOFTDEVE,1,IHLIDXUSTPSOFTDEVE::1,False,"As of {resolution_date}, will the number of US software development job postings on Indeed be higher than its value on {forecast_due_date}?",fred,1,2025-11-25,macro_increase
